"spo","pval","gene","funct","NCBI","padj"
"SPO1303",1.006,"SPO1303","fructosyl-amino acid oxidase, putative","SPO_RS06640",1
"SPO1304",0.8262,"SPO1304","His/Glu/Gln/Arg/opine family ABC transporter, permease protein","SPO_RS06645",1
"SPO1305",0.4284,"SPO1305","ABC transporter, permease protein, HisMQ family","SPO_RS06650",1
"SPO1306",0.6678,"SPO1306","His/Glu/Gln/Arg/opine family ABC transporter, periplasmic His/Glu/Gln/Arg/opine family-binding protein","SPO_RS06655",1
"SPO1307",0.1996,"SPO1307","His/Glu/Gln/Arg/opine family ABC transporter, ATP-binding protein","SPO_RS06660",1
"SPO1308",0.113,"SPO1308","hypothetical protein","SPO_RS06665",0.863558512720157
"SPO1309",0.7332,"SPO1309","hypothetical protein","SPO_RS06670",1
"SPO1310",0.5836,"SPO1310","hypothetical protein","SPO_RS06675",1
"SPO1310a",0.2004,"SPO1310a","hypothetical protein","SPO_RS06680",1
"SPO1311",1.089,"SPO1311","renal dipeptidase family protein","SPO_RS06685",1
"SPO1312",0.408,"pyrG","CTP synthase","SPO_RS06690",1
"SPO1314",0.0256,"nthA","nitrile hydratase subunit alpha","SPO_RS06700",0.367871698113208
"SPO1315",0,"nthB","nitrile hydratase beta subunit","SPO_RS06705",0
"SPO1316",0.9918,"SPO1316","hypothetical protein","SPO_RS06710",1
"SPO1318",0,"purA","adenylosuccinate synthetase","SPO_RS06720",0
"SPO1319",0.3812,"SPO1319","hypothetical protein","SPO_RS06725",1
"SPO1320",0.8516,"SPO1320","lipoprotein, putative","SPO_RS06730",1
"SPO1321",1.0086,"SPO1321","thiamine pyrophosphokinase","SPO_RS06735",1
"SPO1322",0,"SPO1322","hypothetical protein","SPO_RS06740",0
"SPO1323",0.8904,"sdaA","L-serine ammonia-lyase","SPO_RS06745",1
"SPO1324",0.6084,"SPO1324","glutathione S-transferase family protein","SPO_RS06750",1
"SPO1325",0.415,"SPO1325","lipoprotein, putative","SPO_RS06755",1
"SPO1327",1.0578,"rpiA","ribose 5-phosphate isomerase","SPO_RS06765",1
"SPO1328",0.7464,"gor","glutathione-disulfide reductase","SPO_RS06770",1
"SPO1329",0.6502,"SPO1329","HflK protein","SPO_RS06775",1
"SPO1330",0.7218,"hflC","HflC protein","SPO_RS06780",1
"SPO1331",0.519,"SPO1331","hypothetical protein","SPO_RS06785",1
"SPO1332",2,"SPO1332","hypothetical protein","SPO_RS06790",1
"SPO1333",0.341,"SPO1333","periplasmic serine protease, DO/DeqQ family","SPO_RS06795",1
"SPO1334",0.8316,"SPO1334","hypothetical protein","SPO_RS06800",1
"SPO1335",0.5754,"SPO1335","transcriptional regulator, Crp/Fnr family","SPO_RS06805",1
"SPO1337",0.6288,"SPO1337","hypothetical protein","SPO_RS06815",1
"SPO1337a",1.4246,"SPO1337a","hypothetical protein","SPO_RS06820",1
"SPO1339",0.7038,"ftsY","signal recognition particle-docking protein FtsY","SPO_RS06825",1
"SPO1340",0.5158,"SPO1340","hypothetical protein","SPO_RS06830",1
"SPO1341",NA,"SPO1341","alkane-1 monooxygenase, putative","SPO_RS06835",NA
"SPO1342",0.737,"SPO1342","hypothetical protein","SPO_RS06840",1
"SPO1343",0.275,"SPO1343","glutathione S-transferase family protein","SPO_RS06845",1
"SPO1344",2,"xseA","exodeoxyribonuclease VII, large subunit","SPO_RS06850",1
"SPO1345",0.712,"purD","phosphoribosylamine--glycine ligase","SPO_RS06855",1
"SPO1346",0.6946,"SPO1346","transcriptional regulator, LuxR family/sensory box protein","SPO_RS06860",1
"SPO1347",0.48,"SPO1347","hypothetical protein","SPO_RS06865",1
"SPO1349",0.1658,"SPO1349","lipoprotein, putative","SPO_RS06875",0.985265830721003
"SPO1351",1.0008,"metZ","O-succinylhomoserine sulfhydrylase","SPO_RS06880",1
"SPO1352a",0.4226,"SPO1352a","hypothetical protein","SPO_RS06890",1
"SPO1354",0.2002,"SPO1354","peptidoglycan binding domain protein","SPO_RS06900",1
"SPO1356",0.2204,"SPO1356","methyltransferase, FkbM family","SPO_RS06910",1
"SPO1356a",0.7412,"SPO1356a","Signal transduction","SPO_RS06915",1
"SPO1357",0.2866,"gltS","sodium/glutamate symporter","SPO_RS06920",1
"SPO1358",0.8614,"glyS","glycyl-tRNA synthetase, beta subunit","SPO_RS06925",1
"SPO1359",0.799,"ppdK","pyruvate, phosphate dikinase","SPO_RS06930",1
"SPO1360",0,"SPO1360","hypothetical protein","SPO_RS06935",0
"SPO1361",0.149,"SPO1361","multicopper oxidase domain protein","SPO_RS06940",0.91598407960199
"SPO1364a",1.0522,"SPO1364a","hypothetical protein","SPO_RS06960",1
"SPO1365",0.6696,"SPO1365","hypothetical protein","SPO_RS06965",1
"SPO1366",0.9966,"ilvC","ketol-acid reductoisomerase","SPO_RS06970",1
"SPO1367",2,"SPO1367","transcriptional regulator, AsnC family","SPO_RS06975",1
"SPO1368",0.3626,"SPO1368","transcriptional regulator, AsnC family","SPO_RS06980",1
"SPO1369",0.3626,"SPO1369","transcriptional regulator, GntR family","SPO_RS06985",1
"SPO1370",0.8198,"SPO1370","aminotransferase family protein","SPO_RS06990",1
"SPO1372",0.7504,"SPO1372","hypothetical protein","SPO_RS07000",1
"SPO1373",0.2792,"SPO1373","hypothetical protein","SPO_RS07005",1
"SPO1374",0.3994,"SPO1374","pyrimidine 5'-nucleotidase","SPO_RS07010",1
"SPO1375",0.3426,"SPO1375","transcriptional regulator, GntR family","SPO_RS07015",1
"SPO1376",1.2256,"SPO1376","glycosyl transferase, group 2 family protein","SPO_RS07020",1
"SPO1379",0.7404,"SPO1379","prephenate dehydrogenase, putative","SPO_RS07040",1
"SPO1380",0.3778,"SPO1380","hypothetical protein","SPO_RS07045",1
"SPO1381",0.851,"SPO1381","hypothetical protein","SPO_RS07050",1
"SPO1382",0.7028,"SPO1382","hypothetical protein","SPO_RS07055",1
"SPO1383",0.0294,"ctaD","cytochrome c oxidase, aa3-type, subunit I","SPO_RS07060",0.367871698113208
"SPO1384",0.0262,"SPO1384","transcriptional regulator, MarR family","SPO_RS07065",0.367871698113208
"SPO1385",0.6064,"SPO1385","twin-arginine translocation pathway signal sequence domain protein","SPO_RS07070",1
"SPO1386",NA,"SPO1386","HIT family protein","SPO_RS07075",NA
"SPO1387",0.995,"SPO1387","cation efflux system protein","SPO_RS07080",1
"SPO1388",0.8112,"SPO1388","transcriptional regulator, LuxR family/hydrolase, alpha/beta fold family","SPO_RS07085",1
"SPO1390",2,"SPO1390","thioredoxin domain protein, DsbA family","SPO_RS07095",1
"SPO1392",0.5696,"SPO1392","4-carboxymuconolactone decarboxylase domain/alkylhydroperoxidase AhpD family core domain protein","SPO_RS07105",1
"SPO1393",1.4312,"SPO1393","Rrf2 family protein","SPO_RS07110",1
"SPO1394",0.709,"SPO1394","beta-lactamase, putative","SPO_RS22150",1
"SPO1395",0.7918,"SPO1395","transcriptional regulator, AraC family","SPO_RS07120",1
"SPO1396",0.8204,"SPO1396","transporter, putative","SPO_RS07125",1
"SPO1397",0.9936,"SPO1397","hydrophobe/amphiphile efflux-1 family protein","SPO_RS07130",1
"SPO1398",0.136,"SPO1398","efflux transporter, RND family, MFP subunit","SPO_RS07135",0.91598407960199
"SPO1399",0.7442,"SPO1399","transcriptional regulator, AraC family","SPO_RS07140",1
"SPO1400",0.2454,"SPO1400","hypothetical protein","SPO_RS07145",1
"SPO1401",0.2376,"SPO1401","aminotransferase, class III","SPO_RS07150",1
"SPO1404",1.0108,"SPO1404","hypothetical protein","SPO_RS07165",1
"SPO1405",0.8754,"SPO1405","tyrosinase domain protein","SPO_RS07170",1
"SPO1406",0.573,"SPO1406","hypothetical protein","SPO_RS22155",1
"SPO1407",0.6726,"SPO1407","hypothetical protein","SPO_RS07180",1
"SPO1408",1.0162,"rluD","ribosomal large subunit pseudouridine synthase D","SPO_RS07185",1
"SPO1409",1.0054,"rpoH-2","RNA polymerase sigma-32 factor","SPO_RS07190",1
"SPO1410",0.1698,"SPO1410","renal dipeptidase family protein","SPO_RS07195",0.985265830721003
"SPO1411",1.0104,"SPO1411","C4-type zinc finger protein, DksA/TraR family","SPO_RS07200",1
"SPO1412",0.424,"SPO1412","DNA modification methyltransferase domain protein","SPO_RS07205",1
"SPO1412a",1.008,"SPO1412a","hypothetical protein","SPO_RS22825",1
"SPO1413",0.993,"pepF","oligoendopeptidase F","SPO_RS07210",1
"SPO1414",1.009,"SPO1414","hydrolase, alpha/beta fold family","SPO_RS07215",1
"SPO1415",0.9416,"SPO1415","sterol carrier family protein","SPO_RS07220",1
"SPO1416",0.9914,"SPO1416","TPR domain protein","SPO_RS07225",1
"SPO1417",0.4084,"SPO1417","helicase, putative","SPO_RS07230",1
"SPO1421",0.0858,"SPO1421","cation channel family protein","SPO_RS07250",0.788454807692308
"SPO1424",0.4342,"SPO1424","glutathione-regulated potassium-efflux system protein","SPO_RS07265",1
"SPO1425",0.1076,"SPO1425","transcriptional regulator, AsnC family","SPO_RS07270",0.863558512720157
"SPO1426",1.0076,"hppD","4-hydroxyphenylpyruvate dioxygenase","SPO_RS07275",1
"SPO1427",0,"SPO1427","hypothetical protein","SPO_RS07280",0
"SPO1429",0.9948,"omp28","outer membrane protein, 28Kda","SPO_RS07285",1
"SPO1430",0.4546,"SPO1430","antibiotic efflux protein","SPO_RS07290",1
"SPO1431",0.6468,"SPO1431","O-acetylhomoserine aminocarboxypropyltransferase","SPO_RS07295",1
"SPO1432",0.8238,"SPO1432","rhodanese domain protein","SPO_RS07300",1
"SPO1433",1.0108,"SPO1433","oxidoreductase, aldo/keto reductase family","SPO_RS07305",1
"SPO1435",0.7744,"SPO1435","hypothetical protein","SPO_RS07315",1
"SPO1436",0.111,"lcdH","L-carnitine dehydrogenase (EC 1.1.1.108)","SPO_RS07320",0.863558512720157
"SPO1437",0.8868,"linC-1","2,5-dichloro-2,5-cyclohexadiene-1,4-diol dehydrogenase","SPO_RS07325",1
"SPO1438",0.6316,"SPO1438","hypothetical protein","",1
"SPO1439",1.0116,"SPO1439","DNA binding protein, putative","SPO_RS07335",1
"SPO1440",0.7696,"SPO1440","hypothetical protein","SPO_RS07340",1
"SPO1441",0.2804,"SPO1441","fatty acid desaturase family protein","SPO_RS07345",1
"SPO1442",0.696,"SPO1442","hypothetical protein","SPO_RS07350",1
"SPO1443",0,"rhlE","ATP-dependent RNA helicase RhlE","SPO_RS07355",0
"SPO1444",0.8106,"SPO1444","hypothetical protein","SPO_RS07360",1
"SPO1445",1.009,"SPO1445","oxidoreductase, short chain dehydrogenase/reductase family","SPO_RS07365",1
"SPO1446",0.0568,"SPO1446","cyclase, putative","SPO_RS07370",0.601702479338843
"SPO1447",0.6474,"SPO1447","oxidoreductase, short chain dehydrogenase/reductase family","SPO_RS07375",1
"SPO1448",0.52,"SPO1448","hypothetical protein","SPO_RS07380",1
"SPO1449",0.6462,"SPO1449","AMP-binding protein","SPO_RS07385",1
"SPO1450",0.3652,"SPO1450","aromatic 1,2-dioxygenase, beta subunit","SPO_RS07390",1
"SPO1451",1.0154,"SPO1451","aromatic 1,2-dioxygenase, alpha subunit","SPO_RS07395",1
"SPO1452",0.4858,"SPO1452","oxidoreductase NAD-binding domain/2Fe-2S iron-sulfur cluster binding domain protein","SPO_RS07400",1
"SPO1453",0.9872,"SPO1453","transcriptional regulator, MarR family","SPO_RS07405",1
"SPO1454",0.1176,"SPO1454","TRAP dicarboxylate transporter, DctP subunit","SPO_RS07410",0.863558512720157
"SPO1456",0.992,"SPO1456","TRAP transporter, DctM subunit","SPO_RS07420",1
"SPO1457",0.5542,"SPO1457","thioesterase family protein","SPO_RS07425",1
"SPO1459",1.0128,"SPO1459","indolepyruvate oxidoreductase, IorA subunit, putative","SPO_RS07435",1
"SPO1460",0.1678,"SPO1460","indolepyruvate oxidoreductase, IorB subunit, putative","SPO_RS07440",0.985265830721003
"SPO1461",0.1856,"SPO1461","hypothetical protein","SPO_RS07445",1
"SPO1462",0.2008,"SPO1462","OmpA family protein","SPO_RS22160",1
"SPO1463",0.79,"SPO1463","TRAP dicarboxylate transporter, DctM subunit","SPO_RS07455",1
"SPO1464",1.0362,"SPO1464","TRAP dicarboxylate transporter, DctQ subunit, putative","SPO_RS07460",1
"SPO1465",0.3418,"SPO1465","TRAP dicarboxylate transporter, DctP subunit, putative","SPO_RS07465",1
"SPO1466",0.7622,"SPO1466","opine dehydrogenase, putative","SPO_RS07470",1
"SPO1468",0.8184,"SPO1468","aminotransferase family protein","SPO_RS07480",1
"SPO1469",1.0122,"SPO1469","3-ketosteroid dehydrogenase, putative","SPO_RS07485",1
"SPO1470",0.7414,"SPO1470","isocitrate lyase family protein","SPO_RS07490",1
"SPO1471",0.7478,"SPO1471","isochorismatase family protein","SPO_RS07495",1
"SPO1472",0.985,"hyuA","hydantoin utilization protein A","SPO_RS07500",1
"SPO1473",0.316,"SPO1473","hydantoin utilization protein B, putative","SPO_RS07505",1
"SPO1474",0.5968,"SPO1474","tautomerase, putative","SPO_RS07510",1
"SPO1475",0.9992,"SPO1475","transcriptional regulator, GntR family","SPO_RS07515",1
"SPO1476",0.7926,"leuC-2","3-isopropylmalate dehydratase, large subunit","SPO_RS07520",1
"SPO1477",0.7382,"leuD-2","3-isopropylmalate dehydratase, small subunit","SPO_RS07525",1
"SPO1478",0.3456,"SPO1478","Sigma-70, ECF","SPO_RS07530",1
"SPO1479",0.6184,"chrR","anti sigma factor ChrR from Rhodobacter spheroides; regulates fatty acid composition in cell membrane in response to ROS. https://www.pnas.org/content/111/33/E3450.short","SPO_RS07535",1
"SPO1480",0.9174,"SPO1480","short chain dehydrogenase","SPO_RS07540",1
"SPO1481",0.0562,"cfa","cyclopropane fatty acyl phospholipid synthase","SPO_RS07545",0.599574639769452
"SPO1482",0.4806,"cfa","cyclopropane fatty acyl phospholipid synthase","SPO_RS07550",1
"SPO1483",0.315,"cfa","cyclopropane fatty acyl phospholipid synthase","SPO_RS07555",1
"SPO1484",0.4636,"SPO1484","hypothetical protein","SPO_RS07560",1
"SPO1485",0.7476,"SPO1485","NA/galactoside or NA/melibiose symporter","SPO_RS07565",1
"SPO1486",0.5008,"SPO1486","DUF3833 unknown function","SPO_RS07570",1
"SPO1488",0.5148,"SPO1488","transcriptional regulator, LuxR family","SPO_RS07580",1
"SPO1489",0.7602,"SPO1489","indole acetamide hydrolase","SPO_RS07585",1
"SPO1490",0.9668,"SPO1490","regulatory protein, putative","SPO_RS07590",1
"SPO1491",0.8914,"SPO1491","branched-chain amino acid ABC transporter, permease protein","SPO_RS07595",1
"SPO1492",0.8882,"SPO1492","branched-chain amino acid ABC transporter, permease/ATP-binding protein","SPO_RS07600",1
"SPO1493",0.334,"SPO1493","branched-chain amino acid ABC transporter, ATP-binding protein","SPO_RS07605",1
"SPO1494",0.2196,"SPO1494","2-hydroxychromene-2-carboxylate isomerase, putative","SPO_RS07610",1
"SPO1495",0.8464,"SPO1495","ABC transporter, ATP-binding protein","SPO_RS07615",1
"SPO1496",0,"SPO1496","ABC transporter, permease protein","SPO_RS07620",0
"SPO1497",0.2068,"SPO1497","efflux transporter, RND family, MFP subunit","SPO_RS07625",1
"SPO1498",0.392,"SPO1498","fumarate hydratase, class I, putative","SPO_RS07630",1
"SPO1499",0.962,"SPO1499","hydrolase, alpha/beta fold family","SPO_RS07635",1
"SPO1501",0.133,"pqqD","coenzyme PQQ synthesis protein D","SPO_RS07645",0.91598407960199
"SPO1502",0.7834,"pqqC","coenzyme PQQ synthesis protein C","SPO_RS07650",1
"SPO1503",0.7004,"pqqB","coenzyme PQQ biosynthesis protein B","SPO_RS07655",1
"SPO1505",1.0102,"SPO1505","sensor histidine kinase/response regulator","SPO_RS07660",1
"SPO1506",0.6822,"SPO1506","GfdT protein","SPO_RS07665",1
"SPO1507",0.6172,"SPO1507","DNA-binding response regulator, LuxR family","SPO_RS07670",1
"SPO1508",0.2274,"SPO1508","quinoprotein ethanol dehydrogenase","SPO_RS07675",1
"SPO1510",0.0348,"SPO1510","efflux ABC transporter, permease protein","SPO_RS07685",0.391579331306991
"SPO1511",NA,"SPO1511","efflux ABC transporter, ATP-binding protein","SPO_RS07690",NA
"SPO1513",0.6812,"SPO1513","hypothetical protein","SPO_RS07700",1
"SPO1514",0.3092,"SPO1514","hypothetical protein","SPO_RS07705",1
"SPO1515",0.6278,"SPO1515","cytochrome c550, putative","SPO_RS07710",1
"SPO1516",0.9572,"SPO1516","amino acid ABC transporter, periplasmic substrate-binding protein, putative","SPO_RS07715",1
"SPO1517",0.1472,"coxG","carbon monoxide dehydrogenase operon G protein","SPO_RS07720",0.91598407960199
"SPO1518",0.1566,"coxS-1","carbon-monoxide dehydrogenase, small subunit","SPO_RS07725",0.947276470588235
"SPO1519",0.0294,"coxL-1","carbon monoxide dehydrogenase, large subunit","SPO_RS07730",0.367871698113208
"SPO1520",0.6472,"SPO1520","carbon monoxide dehydrogenase, medium subunit, putative","SPO_RS07735",1
"SPO1521",0.5698,"SPO1521","regulatory protein, putative","SPO_RS07740",1
"SPO1522",0.3994,"SPO1522","hypothetical protein","SPO_RS07745",1
"SPO1524",1.4228,"SPO1524","hypothetical protein","SPO_RS07755",1
"SPO1525",0.6004,"SPO1525","transporter, AcrB/AcrD/AcrF family","SPO_RS07760",1
"SPO1526",0.8712,"SPO1526","efflux transporter, RND family, MFP subunit","SPO_RS07765",1
"SPO1527",0.4768,"SPO1527","hypothetical protein","SPO_RS07770",1
"SPO1529",0.296,"SPO1529","hypothetical protein","SPO_RS22165",1
"SPO1530",0.5656,"SPO1530","integral membrane protein MviN","SPO_RS07785",1
"SPO1531",1.1462,"SPO1531","hypothetical protein","SPO_RS07790",1
"SPO1532",0.1172,"SPO1532","hypothetical protein","SPO_RS07800",0.863558512720157
"SPO1533",1.006,"SPO1533","glycosyl transferase, group 1 family protein","SPO_RS07805",1
"SPO1534",0.1928,"SPO1534","bacterial sugar transferase","SPO_RS22170",1
"SPO1535",0.998,"SPO1535","polysaccharide deacetylase domain protein","SPO_RS07815",1
"SPO1536",0.253,"SPO1536","glycosyltransferase, group 1","SPO_RS07820",1
"SPO1538",0.3322,"SPO1538","chain length determinant protein","SPO_RS07830",1
"SPO1539",0.7072,"SPO1539","O-antigen polymerase, putative","SPO_RS07835",1
"SPO1540",0.9116,"SPO1540","glycosyl transferase, group 2","SPO_RS07840",1
"SPO1541",0.28,"SPO1541","transcriptional regulator, LysR family","SPO_RS07845",1
"SPO1542",0.909,"SPO1542","renal dipeptidase family protein","SPO_RS07850",1
"SPO1543",0.4878,"SPO1543","peptide/opine/nickel uptake family ABC transporter, periplasmic substrate-binding protein","SPO_RS07855",1
"SPO1544",0.31,"SPO1544","peptide/opine/nickel uptake family ABC transporter, permease protein","SPO_RS07860",1
"SPO1545",1.0034,"SPO1545","peptide/opine/nickel uptake family ABC transporter, permease protein","SPO_RS07865",1
"SPO1546",0.396,"SPO1546","peptide/opine/nickel uptake family ABC transporter, ATP-binding protein","SPO_RS07870",1
"SPO1547",0.8008,"SPO1547","peptide/opine/nickel uptake family ABC transporter, ATP-binding protein","SPO_RS07875",1
"SPO1548",1.0938,"tmoX","TMAO transporter, periplasmic binding protein","SPO_RS07880",1
"SPO1549",0.0306,"tmoW","TMAO transporter, ATP binding protein","SPO_RS07885",0.367871698113208
"SPO1550",0.6186,"tmoV","TMAO transporter, permease protein","SPO_RS07890",1
"SPO1551",1.571,"tmm","Trimethylamine (TMA) monooxygenase","SPO_RS07895",1
"SPO1552",0.7328,"SPO1552","ABC transporter, periplasmic substrate-binding protein, putative","SPO_RS07900",1
"SPO1553",0.5998,"tmoR","trimethylamine monooxidase regulator","SPO_RS07905",1
"SPO1554",0.8836,"SPO1554","ammonium transporter family protein","",1
"SPO1555",0,"SPO1555","formate dehydrogenase, beta subunit","SPO_RS07915",0
"SPO1556",0.4336,"SPO1556","formate dehydrogenase, alpha subunit","SPO_RS07920",1
"SPO1557",1.0042,"fhs-1","formate--tetrahydrofolate ligase","SPO_RS07925",1
"SPO1558",1.0116,"SPO1558","chorismate mutase family protein","SPO_RS07930",1
"SPO1559",0.9872,"SPO1559","folD bifunctional protein","SPO_RS07935",1
"SPO1560",0.7462,"folD","folD bifunctional protein","SPO_RS07940",1
"SPO1561",0.8444,"SPO1561","hypothetical protein","SPO_RS07945",1
"SPO1562",0.825,"tdm","trimethylamine N-oxide demethylase","SPO_RS07950",1
"SPO1563",1.1334,"SPO1563","protozoan/cyanobacterial globin family protein","SPO_RS07955",1
"SPO1564",0.0582,"SPO1564","MOFRL domain protein","SPO_RS07960",0.601702479338843
"SPO1565",0.9072,"SPO1565","citrate lyase, putative","SPO_RS07965",1
"SPO1566",0.1196,"SPO1566","DNA-binding response regulator, LuxR family","SPO_RS07970",0.8647640625
"SPO1567",1.0048,"SPO1567","aminotransferase, putative","SPO_RS07975",1
"SPO1568",0.5654,"SPO1568","malate--CoA ligase, beta subunit","SPO_RS07980",1
"SPO1569",0.7612,"SPO1569","malate--CoA ligase, alpha subunit","SPO_RS07985",1
"SPO1570",0.6886,"SPO1570","D-isomer specific 2-hydroxyacid dehydrogenase family protein","SPO_RS07990",1
"SPO1571",0.3428,"ppc","phosphoenolpyruvate carboxylase","SPO_RS07995",1
"SPO1572",0.982,"glyA-1","serine hydroxymethyltransferase","SPO_RS08000",1
"SPO1573",0.4098,"gmaS","gamma-glutamylmethylamide synthase","SPO_RS08005",1
"SPO1574",0.5124,"mgsC","N-methylglutamate synthase subunit C","SPO_RS08010",1
"SPO1575",0.949,"mgsB","N-methylglutamate synthase subunit B","SPO_RS08015",1
"SPO1576",0.5366,"mgsA","N-methylglutamate synthase subunit A","SPO_RS08020",1
"SPO1578",0.834,"amtB","ammonia transporter","SPO_RS08030",1
"SPO1579",0.7976,"dmmD","DMA monooxygenase subunit D","SPO_RS08035",1
"SPO1580",0.5526,"dmmA","DMA monooxygenase subunit A","SPO_RS08040",1
"SPO1581",0.9984,"dmmB","DMA monooxygenase subunit B","SPO_RS08045",1
"SPO1582",0.0286,"dmmC","DMA monooxygenase subunit C","SPO_RS08050",0.367871698113208
