"spo","pval","gene","funct","NCBI","padj"
"SPO1085",0.3818,"SPO1085","hypothetical protein","SPO_RS05505",1
"SPO1086",0.4594,"SPO1086","transcriptional regulator, TetR family","SPO_RS05510",1
"SPO1087",0.656,"betT","choline transporter","SPO_RS05515",1
"SPO1088",0,"betA","choline dehydrogenase","SPO_RS05520",0
"SPO1089",1.0008,"SPO1089","hypothetical protein","SPO_RS05525",1
"SPO1090",0.6546,"SPO1090","DNA-binding protein, putative","SPO_RS05530",1
"SPO1091",0.923,"SPO1091","YCII-related domain protein","SPO_RS05535",1
"SPO1092",0.271,"SPO1092","transcriptional regulator, LysR family","SPO_RS05540",0.96382331838565
"SPO1093",0.9972,"SPO1093","drug resistance transporter, Bcr/CflA family","SPO_RS05545",1
"SPO1094",1.0082,"pccB","propionyl-CoA carboxylase, beta subunit","SPO_RS05550",1
"SPO1094a",0,"SPO1094a","hypothetical protein","SPO_RS05555",0
"SPO1095",0.5662,"SPO1095","hypothetical protein","SPO_RS22440",1
"SPO1097",0.8274,"SPO1097","hypothetical protein","SPO_RS05570",1
"SPO1098",0.634,"SPO1098","hypothetical protein","SPO_RS05575",1
"SPO1101",0.4944,"pccA","propionyl-CoA carboxylase, alpha subunit","SPO_RS05585",1
"SPO1102",1.1322,"SPO1102","lipoprotein, putative","SPO_RS05590",1
"SPO1103",0.9322,"SPO1103","hypothetical protein","",1
"SPO1104",0.1494,"SPO1104","hypothetical protein","SPO_RS05600",0.688073880597015
"SPO1106",0,"SPO1106","hypothetical protein","SPO_RS05610",0
"SPO1107",0.6514,"SPO1107","phosphinothricin N-acetyltransferase, putative","SPO_RS05615",1
"SPO1108",0.8554,"SPO1108","DnaJ-like protein DjlA, putative","SPO_RS05620",1
"SPO1109",0.2574,"SPO1109","endonuclease/exonuclease/phosphatase family protein","SPO_RS05625",0.947541246290801
"SPO1110",0.5096,"SPO1110","transcriptional regulator, LysR family","SPO_RS05635",1
"SPO1111",0.9316,"SPO1111","hypothetical protein","SPO_RS05640",1
"SPO1112",0.703,"SPO1112","TRAP transporter, periplasmic protein","SPO_RS05645",1
"SPO1113",0.9098,"SPO1113","TRAP transporter, transmembrane protein, putative","SPO_RS05650",1
"SPO1114",0.8372,"SPO1114","TRAP dicarboxylate transporter, DctM subunit","SPO_RS05655",1
"SPO1115",1.015,"SPO1115","hypothetical protein","SPO_RS05660",1
"SPO1116",0.9918,"SPO1116","hypothetical protein","SPO_RS05665",1
"SPO1117",0.207,"SPO1117","phosphatase, Ppx/GppA family","SPO_RS05670",0.839976470588235
"SPO1119",0.1456,"SPO1119","membrane protein","SPO_RS05680",0.686768421052632
"SPO1120",0.0874,"SPO1120","hypothetical protein","SPO_RS05685",0.514361502347418
"SPO1122",0.1502,"SPO1122","hypothetical protein","SPO_RS05695",0.689054161490683
"SPO1125",0.9206,"SPO1125","hypothetical protein","SPO_RS05710",1
"SPO1126",1.5164,"SPO1126","cytochrome c family protein","SPO_RS05715",1
"SPO1127",0.7172,"SPO1127","cytochrome c family protein","SPO_RS05720",1
"SPO1128",1.2328,"SPO1128","hypothetical protein","SPO_RS05725",1
"SPO1129",0.988,"SPO1129","hypothetical protein","SPO_RS05730",1
"SPO1130",0.258,"SPO1130","thioesterase family protein","SPO_RS05735",0.947541246290801
"SPO1131",0.0314,"SPO1131","glycine betaine/proline ABC transporter, periplasmic substrate-binding protein","SPO_RS05740",0.225165436893204
"SPO1132",0.0572,"SPO1132","glycine betaine/proline ABC transporter, ATP-binding protein","SPO_RS05745",0.379927338129496
"SPO1133",0.4254,"SPO1133","glycine betaine/proline ABC transporter, permease protein","SPO_RS05750",1
"SPO1134",1.0098,"SPO1134","NnrU family protein","SPO_RS05755",1
"SPO1135",1.0142,"SPO1135","hypothetical protein","SPO_RS05760",1
"SPO1136",0.7768,"atf","Diaminobutyric acid transaminase","SPO_RS05765",1
"SPO1137",0.8706,"ssd","Aspartate-semialdehyde dehydrogenase","SPO_RS05770",1
"SPO1138",0.4876,"asnC","asnC transcriptional regulator","SPO_RS05775",1
"SPO1139",0,"eutE","ectoine utilization protein EutE","SPO_RS05780",0
"SPO1140",0.864,"eutD","Ectoine hydrolase","SPO_RS05785",1
"SPO1141",0.6186,"eutC","ornithine cyclodeaminase/mu-crystallin family protein","SPO_RS05790",1
"SPO1142",1.0046,"eutB","ectoine utilization protein EutB","SPO_RS05795",1
"SPO1143",0.6874,"eutA","Ectoine utilization protein EutA","SPO_RS05800",1
"SPO1144",0.8622,"SPO1144","universal stress protein family protein","SPO_RS05805",1
"SPO1145",0.7668,"uehC","Ectoine/5-hydroxyectoine TRAP transporter, periplasmic binding protein","SPO_RS05810",1
"SPO1146",0.2704,"uehB","Ectoine/5-hydroxyectoine TRAP transporter, small integral membrane protein","SPO_RS05815",0.96382331838565
"SPO1147",1.0176,"uehA","Ectoine/5-hydroxyectoine TRAP transporter, large integral membrane protein","SPO_RS05820",1
"SPO1148",0.3702,"enuR","Ectoine/5-hydroxyectoine transcriptional regulator","SPO_RS05825",1
"SPO1150",0.239,"SPO1150","RNA methyltransferase, TrmH family, group 3","SPO_RS05830",0.910863777089783
"SPO1151",1.1548,"SPO1151","hypothetical protein","SPO_RS05835",1
"SPO1152",0.1184,"SPO1152","twin-arginine translocation pathway signal sequence domain protein, putative","SPO_RS05840",0.614116853932584
"SPO1153",0.8606,"SPO1153","CoA-binding domain protein","SPO_RS05845",1
"SPO1154",0.5756,"SPO1154","lipoprotein, putative","SPO_RS05850",1
"SPO1155",0.417,"hisE","Phosphoribosyl-ATP pyrophosphatase (EC 3.6.1.31)","SPO_RS05855",1
"SPO1156",NA,"hisF","imidazole glycerol phosphate synthase, cyclase subunit","SPO_RS05860",NA
"SPO1159",0.8868,"SPO1159","hypothetical protein","SPO_RS05875",1
"SPO1160",0.6222,"SPO1160","hypothetical protein","SPO_RS05880",1
"SPO1161",0.7244,"SPO1161","transcriptional regulator, AraC family","SPO_RS05885",1
"SPO1164",0.552,"SPO1164","hypothetical protein","SPO_RS05900",1
"SPO1165",0.9848,"SPO1165","hypothetical protein","SPO_RS05905",1
"SPO1166",1.0316,"SPO1166","aminotransferase, class III family","SPO_RS05910",1
"SPO1168",0.5866,"SPO1168","hypothetical protein","SPO_RS05920",1
"SPO1171",0,"pyc","pyruvate carboxylase","SPO_RS05935",0
"SPO1172",0,"SPO1172","FMN-dependent alpha-hydroxy acid dehydrogenase family protein","SPO_RS05940",0
"SPO1173",0.0922,"SPO1173","diguanylate cyclase, putative","SPO_RS05945",0.527081424148607
"SPO1174",0.6974,"SPO1174","DNA helicase II, putative","SPO_RS05950",1
"SPO1175",1.0144,"SPO1175","hypothetical protein","SPO_RS05955",1
"SPO1176",0.9864,"SPO1176","Ser/Thr protein phosphatase family protein","SPO_RS05960",1
"SPO1181",NA,"SPO1181","penicillin-binding protein","SPO_RS05985",NA
"SPO1185",1.0012,"SPO1185","hypothetical protein","SPO_RS06005",1
"SPO1186",0.3396,"SPO1186","TPR domain protein","SPO_RS06010",1
"SPO1188",0.4318,"SPO1188","putative protein TIGR00275","SPO_RS06020",1
"SPO1189",0,"SPO1189","hypothetical protein","SPO_RS06025",0
"SPO1190",0.1698,"SPO1190","transcriptional regulator family protein","SPO_RS06030",0.762860583941606
"SPO1191",0.995,"gst","glutathione S-transferase","SPO_RS06035",1
"SPO1192",0.5364,"SPO1192","hypothetical protein","SPO_RS06040",1
"SPO1194",NA,"SPO1194","cell division protein FtsW","SPO_RS06050",NA
"SPO1197",0.0942,"SPO1197","amino acid permease","SPO_RS06065",0.534378801843318
"SPO1199",0.9282,"SPO1199","hypothetical protein","SPO_RS06085",1
"SPO1204",0.819,"ftsZ","cell division protein FtsZ","SPO_RS06110",1
"SPO1205",NA,"lpxC","UDP-3-0-acyl N-acetylglucosamine deacetylase","SPO_RS06115",NA
"SPO1206",0.272,"SPO1206","competence lipoprotein ComL, putative","SPO_RS06120",0.96382331838565
"SPO1207",1.0094,"recN","DNA repair protein RecN","SPO_RS06125",1
"SPO1208",0,"SPO1208","voltage-gated chloride channel family protein","SPO_RS06130",0
"SPO1209",0.7136,"SPO1209","MlrC domain protein","SPO_RS06135",1
"SPO1210",0,"SPO1210","oligopeptide ABC transporter, periplasmic oligopeptide-binding protein","SPO_RS06140",0
"SPO1211",0.026,"SPO1211","oligopeptide ABC transporter, permease protein","SPO_RS06145",0.222776113360324
"SPO1212",0.999,"SPO1212","oligopeptide ABC transporter, permease protein","SPO_RS06150",1
"SPO1213",0.9924,"SPO1213","oligopeptide ABC transporter, ATP-binding protein","SPO_RS06155",1
"SPO1214",0.785,"SPO1214","hippurate hydrolase","SPO_RS06160",1
"SPO1215",1.0238,"SPO1215","peptidase, M20/M25/M40 family","SPO_RS06165",1
"SPO1216",0.455,"SPO1216","hypothetical protein","SPO_RS06170",1
"SPO1217",0.943,"SPO1217","DNA-binding protein, putative","SPO_RS06175",1
"SPO1218",0.367,"SPO1218","site-specific recombinase, phage integrase family","SPO_RS06190",1
"SPO1219",0,"SPO1219","site-specific recombinase, phage integrase family","SPO_RS06195",0
"SPO1220",1.1202,"SPO1220","hypothetical protein","SPO_RS06200",1
"SPO1221",0.0866,"SPO1221","hypothetical protein","SPO_RS22805",0.514361502347418
"SPO1222",0.74,"SPO1222","site-specific recombinase, resolvase family","SPO_RS06210",1
"SPO1223",0.9768,"SPO1223","hypothetical protein","SPO_RS06215",1
"SPO1224",0.743,"SPO1224","hypothetical protein","SPO_RS06220",1
"SPO1225",0.8768,"SPO1225","hypothetical protein","",1
"SPO1226",0.1694,"SPO1226","lipoprotein, putative","SPO_RS22815",0.762860583941606
"SPO1226a",0.0564,"SPO1226a","hypothetical protein","SPO_RS22820",0.379927338129496
"SPO1227",0.5402,"SPO1227","hypothetical protein","SPO_RS06235",1
"SPO1228",0.1768,"SPO1228","hypothetical protein","SPO_RS06240",0.777288571428571
"SPO1229",0.7568,"SPO1229","hypothetical protein","SPO_RS06250",1
"SPO1230",0.1462,"SPO1230","hypothetical protein","SPO_RS22145",0.686768421052632
"SPO1231",0.203,"SPO1231","hypothetical protein","SPO_RS06260",0.833797333333333
"SPO1232",0.5664,"SPO1232","DNA-binding protein, H-NS family","SPO_RS06265",1
"SPO1233",0.8864,"SPO1233","hypothetical protein","SPO_RS06270",1
"SPO1234",1.2806,"SPO1234","hypothetical protein","SPO_RS06275",1
"SPO1235",0,"SPO1235","hypothetical protein","SPO_RS06285",0
"SPO1236",0.0798,"SPO1236","hypothetical protein","SPO_RS06290",0.510747660311958
"SPO1237",0.2328,"SPO1237","hypothetical protein","SPO_RS06295",0.893690644490645
"SPO1240",0,"SPO1240","type I secretion outer membrane protein, TolC family","SPO_RS06315",0
"SPO1241",0,"SPO1241","hypothetical protein","SPO_RS06320",0
"SPO1243",0.9854,"SPO1243","hypothetical protein","",1
"SPO1244",0.411,"efp","translation elongation factor P","SPO_RS06335",1
"SPO1245",1.0004,"SPO1245","ABC transporter, permease protein","SPO_RS06340",1
"SPO1246",0.2324,"SPO1246","aminomethyl transferase family protein","SPO_RS06345",0.893690644490645
"SPO1247",0.9256,"SPO1247","glycosyl transferase, group 2 family protein","SPO_RS06350",1
"SPO1249",0,"SPO1249","paraquat-inducible protein, putative","SPO_RS06365",0
"SPO1250",0.1938,"SPO1250","lipoprotein, putative","SPO_RS06370",0.829057752808989
"SPO1251",0.2282,"SPO1251","hypothetical protein","SPO_RS06375",0.886164668769716
"SPO1252a",0.9998,"SPO1252a","Transcriptional regulator","SPO_RS22455",1
"SPO1254",0.1182,"SPO1254","hypothetical protein","SPO_RS06390",0.614116853932584
"SPO1255",0.0614,"SPO1255","alkylhydroperoxidase AhpD family core domain protein","SPO_RS06395",0.397807368421053
"SPO1256",0.7444,"ppk2","polyphosphate kinase 2","SPO_RS06400",1
"SPO1257",0.9908,"SPO1257","glutathione S-transferase family protein","SPO_RS06405",1
"SPO1259",0.497,"SPO1259","hypothetical protein","SPO_RS06415",1
"SPO1260",0.1214,"SPO1260","MATE efflux family protein","SPO_RS06420",0.62095595567867
"SPO1261",NA,"SPO1261","transcriptional regulator, MarR family","SPO_RS06425",NA
"SPO1262",0,"SPO1262","hypothetical protein","SPO_RS06430",0
"SPO1263",0.4682,"SPO1263","hypothetical protein","SPO_RS06435",1
"SPO1264",0.0854,"aspC-2","aspartate aminotransferase","SPO_RS06440",0.514361502347418
"SPO1265",0.387,"SPO1265","DNA-binding protein, putative","SPO_RS06445",1
"SPO1267",0.7288,"SPO1267","transcriptional regulator, MarR family","SPO_RS06455",1
"SPO1268",0.6358,"SPO1268","lipoprotein, putative","SPO_RS06460",1
"SPO1269",NA,"SPO1269","hypothetical protein","SPO_RS06465",NA
"SPO1270",0.5206,"SPO1270","lactoylglutathione lyase, putative","SPO_RS06470",1
"SPO1271",0.9986,"SPO1271","hypothetical protein","SPO_RS06475",1
"SPO1272",1.0054,"SPO1272","hypothetical protein","SPO_RS06480",1
"SPO1274",0.4716,"SPO1274","hypothetical protein","",1
"SPO1275",1.004,"SPO1275","cold shock family protein","SPO_RS06495",1
"SPO1276",0.1194,"SPO1276","ArsC family protein","SPO_RS06500",0.615843854748603
"SPO1277",1.0054,"SPO1277","hypothetical protein","SPO_RS06505",1
"SPO1278",0.0888,"SPO1278","hypothetical protein","SPO_RS06510",0.514361502347418
"SPO1279",0.6642,"SPO1279","hypothetical protein","SPO_RS06515",1
"SPO1280",0.4814,"SPO1280","hypothetical protein","SPO_RS06520",1
"SPO1284",0,"SPO1284","transcriptional regulator, ArsR family","SPO_RS06540",0
"SPO1285",0.5762,"SPO1285","hypothetical protein","SPO_RS06545",1
"SPO1286",0.231,"SPO1286","hypothetical protein","SPO_RS06550",0.892346234309623
"SPO1287",0.6906,"SPO1287","glyoxalase family protein","SPO_RS06555",1
"SPO1288",0.2636,"SPO1288","hypothetical protein","SPO_RS06560",0.950658984375
"SPO1289",0.671,"SPO1289","hydrolase, alpha/beta fold family","SPO_RS06565",1
"SPO1290",0.2952,"SPO1290","hypothetical protein","SPO_RS06570",0.972500981266726
"SPO1291",1.0016,"phaZ","polyhydroxyalkanoate depolymerase, intracellular","SPO_RS06575",1
"SPO1292",0.0832,"phaC","poly(3-hydroxyalkanoate) polymerase","SPO_RS06580",0.514361502347418
"SPO1293",0.2832,"phaP","phasin, PhaP","SPO_RS06585",0.96382331838565
"SPO1294",0.1972,"SPO1294","polyhydroxyalkanoate synthesis repressor PhaR","SPO_RS06590",0.829057752808989
"SPO1295",0.7218,"SPO1295","aminotransferase, DegT/DnrJ/EryC1/StrS family","SPO_RS06595",1
"SPO1298",0.6112,"SPO1298","oxidoreductase, aldo/keto reductase family protein","SPO_RS06610",1
"SPO1299",0.9106,"SPO1299","transcriptional regulator, LysR family","SPO_RS22460",1
"SPO1300",0.5642,"SPO1300","glutamine synthetase family protein","SPO_RS06625",1
"SPO1301",0.9954,"SPO1301","glutamine amidotransferase, class I","SPO_RS06630",1
"SPO1302",1.008,"SPO1302","glutamine synthetase family protein","SPO_RS06635",1
"SPO1303",0.7262,"SPO1303","fructosyl-amino acid oxidase, putative","SPO_RS06640",1
"SPO1304",0.8314,"SPO1304","His/Glu/Gln/Arg/opine family ABC transporter, permease protein","SPO_RS06645",1
"SPO1305",0.0884,"SPO1305","ABC transporter, permease protein, HisMQ family","SPO_RS06650",0.514361502347418
"SPO1306",0.5156,"SPO1306","His/Glu/Gln/Arg/opine family ABC transporter, periplasmic His/Glu/Gln/Arg/opine family-binding protein","SPO_RS06655",1
"SPO1307",0.176,"SPO1307","His/Glu/Gln/Arg/opine family ABC transporter, ATP-binding protein","SPO_RS06660",0.775574016686531
"SPO1308",0.193,"SPO1308","hypothetical protein","SPO_RS06665",0.827815331010453
"SPO1309",0.8648,"SPO1309","hypothetical protein","SPO_RS06670",1
"SPO1310",0.5858,"SPO1310","hypothetical protein","SPO_RS06675",1
"SPO1310a",0.7874,"SPO1310a","hypothetical protein","SPO_RS06680",1
"SPO1311",1.0022,"SPO1311","renal dipeptidase family protein","SPO_RS06685",1
"SPO1312",0.0496,"pyrG","CTP synthase","SPO_RS06690",0.344958192090395
"SPO1314",0.0268,"nthA","nitrile hydratase subunit alpha","SPO_RS06700",0.222776113360324
"SPO1315",0.9986,"nthB","nitrile hydratase beta subunit","SPO_RS06705",1
"SPO1316",0.9992,"SPO1316","hypothetical protein","SPO_RS06710",1
"SPO1318",0,"purA","adenylosuccinate synthetase","SPO_RS06720",0
"SPO1319",0.6454,"SPO1319","hypothetical protein","SPO_RS06725",1
"SPO1320",0.829,"SPO1320","lipoprotein, putative","SPO_RS06730",1
"SPO1321",0.5708,"SPO1321","thiamine pyrophosphokinase","SPO_RS06735",1
"SPO1322",0,"SPO1322","hypothetical protein","SPO_RS06740",0
"SPO1323",0.9326,"sdaA","L-serine ammonia-lyase","SPO_RS06745",1
"SPO1324",0.4824,"SPO1324","glutathione S-transferase family protein","SPO_RS06750",1
"SPO1325",0.763,"SPO1325","lipoprotein, putative","SPO_RS06755",1
"SPO1327",0.4364,"rpiA","ribose 5-phosphate isomerase","SPO_RS06765",1
"SPO1328",0.3308,"gor","glutathione-disulfide reductase","SPO_RS06770",1
"SPO1329",0.2242,"SPO1329","HflK protein","SPO_RS06775",0.884117571884984
"SPO1330",0,"hflC","HflC protein","SPO_RS06780",0
"SPO1331",0.5652,"SPO1331","hypothetical protein","SPO_RS06785",1
"SPO1332",2,"SPO1332","hypothetical protein","SPO_RS06790",1
"SPO1333",0.6814,"SPO1333","periplasmic serine protease, DO/DeqQ family","SPO_RS06795",1
"SPO1334",0.7912,"SPO1334","hypothetical protein","SPO_RS06800",1
"SPO1335",0.8582,"SPO1335","transcriptional regulator, Crp/Fnr family","SPO_RS06805",1
"SPO1337",0.2234,"SPO1337","hypothetical protein","SPO_RS06815",0.884117571884984
"SPO1337a",1.4366,"SPO1337a","hypothetical protein","SPO_RS06820",1
"SPO1339",0.4586,"ftsY","signal recognition particle-docking protein FtsY","SPO_RS06825",1
"SPO1340",0.2786,"SPO1340","hypothetical protein","SPO_RS06830",0.96382331838565
"SPO1341",NA,"SPO1341","alkane-1 monooxygenase, putative","SPO_RS06835",NA
"SPO1342",1.0066,"SPO1342","hypothetical protein","SPO_RS06840",1
"SPO1343",0.6602,"SPO1343","glutathione S-transferase family protein","SPO_RS06845",1
"SPO1344",0.1758,"xseA","exodeoxyribonuclease VII, large subunit","SPO_RS06850",0.775574016686531
"SPO1345",0.3736,"purD","phosphoribosylamine--glycine ligase","SPO_RS06855",1
"SPO1346",0.572,"SPO1346","transcriptional regulator, LuxR family/sensory box protein","SPO_RS06860",1
"SPO1347",0.0272,"SPO1347","hypothetical protein","SPO_RS06865",0.222776113360324
"SPO1349",0.2046,"SPO1349","lipoprotein, putative","SPO_RS06875",0.83490364640884
"SPO1351",0,"metZ","O-succinylhomoserine sulfhydrylase","SPO_RS06880",0
"SPO1352a",0.4346,"SPO1352a","hypothetical protein","SPO_RS06890",1
"SPO1354",0.3668,"SPO1354","peptidoglycan binding domain protein","SPO_RS06900",1
"SPO1356",1.0056,"SPO1356","methyltransferase, FkbM family","SPO_RS06910",1
"SPO1356a",1.011,"SPO1356a","Signal transduction","SPO_RS06915",1
"SPO1357",0.4392,"gltS","sodium/glutamate symporter","SPO_RS06920",1
"SPO1358",0.8598,"glyS","glycyl-tRNA synthetase, beta subunit","SPO_RS06925",1
"SPO1359",0.5804,"ppdK","pyruvate, phosphate dikinase","SPO_RS06930",1
"SPO1360",0.9868,"SPO1360","hypothetical protein","SPO_RS06935",1
"SPO1361",0.9844,"SPO1361","multicopper oxidase domain protein","SPO_RS06940",1
"SPO1364a",0.8408,"SPO1364a","hypothetical protein","SPO_RS06960",1
"SPO1365",0,"SPO1365","hypothetical protein","SPO_RS06965",0
"SPO1366",1.0018,"ilvC","ketol-acid reductoisomerase","SPO_RS06970",1
"SPO1367",0.9994,"SPO1367","transcriptional regulator, AsnC family","SPO_RS06975",1
"SPO1368",0.0252,"SPO1368","transcriptional regulator, AsnC family","SPO_RS06980",0.222776113360324
"SPO1369",0.2192,"SPO1369","transcriptional regulator, GntR family","SPO_RS06985",0.878942019543974
"SPO1370",0.443,"SPO1370","aminotransferase family protein","SPO_RS06990",1
"SPO1372",0.88,"SPO1372","hypothetical protein","SPO_RS07000",1
"SPO1373",0,"SPO1373","hypothetical protein","SPO_RS07005",0
"SPO1374",0.4318,"SPO1374","pyrimidine 5'-nucleotidase","SPO_RS07010",1
"SPO1375",0.093,"SPO1375","transcriptional regulator, GntR family","SPO_RS07015",0.530013888888889
"SPO1376",1.0078,"SPO1376","glycosyl transferase, group 2 family protein","SPO_RS07020",1
"SPO1379",0.682,"SPO1379","prephenate dehydrogenase, putative","SPO_RS07040",1
"SPO1380",1.0254,"SPO1380","hypothetical protein","SPO_RS07045",1
"SPO1381",0.7136,"SPO1381","hypothetical protein","SPO_RS07050",1
"SPO1382",0.6376,"SPO1382","hypothetical protein","SPO_RS07055",1
"SPO1383",0,"ctaD","cytochrome c oxidase, aa3-type, subunit I","SPO_RS07060",0
"SPO1384",0.5066,"SPO1384","transcriptional regulator, MarR family","SPO_RS07065",1
"SPO1385",0.705,"SPO1385","twin-arginine translocation pathway signal sequence domain protein","SPO_RS07070",1
"SPO1386",NA,"SPO1386","HIT family protein","SPO_RS07075",NA
"SPO1387",1.571,"SPO1387","cation efflux system protein","SPO_RS07080",1
"SPO1388",0.1928,"SPO1388","transcriptional regulator, LuxR family/hydrolase, alpha/beta fold family","SPO_RS07085",0.827815331010453
"SPO1390",2,"SPO1390","thioredoxin domain protein, DsbA family","SPO_RS07095",1
"SPO1392",0.2802,"SPO1392","4-carboxymuconolactone decarboxylase domain/alkylhydroperoxidase AhpD family core domain protein","SPO_RS07105",0.96382331838565
