mean,lwrCL,uprCL,stdev,lwrCL_adj,uprCL_adj,spo,naCount
0.956,0.887,1.021,0.035,0.835,1.072,SPO2662,0
0.716,0.232,1.114,0.227,0,1.279,SPO2663,0
1.016,0,1.593,0.349,0,1.65,SPO2664,88
0.603,0.17,1.005,0.215,0,1.168,SPO2665,1
0.747,0.586,0.913,0.083,0.534,1.005,SPO2666,0
0.921,0.848,0.999,0.039,0.8,1.068,SPO2667,0
0.999,0.912,1.127,0.057,0.881,1.215,SPO2668,0
1.057,0.969,1.141,0.044,0.899,1.208,SPO2669,0
1.071,1.01,1.143,0.035,0.983,1.203,SPO2670,0
1.054,1.003,1.11,0.027,0.976,1.14,SPO2671,0
NA,NA,NA,NA,NA,NA,SPO2672,10000
0.965,0.878,1.049,0.044,0.819,1.108,SPO2673,0
0.949,0.874,1.046,0.045,0.845,1.118,SPO2674,0
0.997,0.942,1.061,0.031,0.902,1.115,SPO2675,0
NA,NA,NA,NA,NA,NA,SPO2676,10000
0.635,0.56,0.709,0.037,0.548,0.719,SPO2677,0
0.591,0,0.929,0.224,0,0.969,SPO2679,223
1.415,1.148,1.738,0.157,1.04,1.948,SPO2680,0
0.87,0.803,0.942,0.036,0.767,0.995,SPO2681,0
1.356,1.295,1.419,0.059,1.295,1.419,SPO2682,5919
NA,NA,NA,NA,NA,NA,SPO2683,10000
0.642,0,1.188,0.306,0,1.363,SPO2685,1
NA,NA,NA,NA,NA,NA,SPO2686,10000
0.373,0,0.85,0.285,0,0.85,SPO2687,630
0.787,0.662,0.921,0.069,0.581,1.045,SPO2688,0
NA,NA,NA,NA,NA,NA,SPO2689,10000
1.01,0.903,1.148,0.063,0.86,1.263,SPO2690,0
0.964,0.883,1.046,0.042,0.821,1.114,SPO2691,0
0.947,0.872,1.024,0.039,0.82,1.074,SPO2692,0
0.946,0.847,1.043,0.051,0.795,1.097,SPO2693,0
0.615,0.23,0.938,0.185,0,1.152,SPO2694,0
0.55,0.169,0.869,0.178,0,1.005,SPO2695,0
1.02,0.843,1.183,0.089,0.678,1.302,SPO2696,0
0.919,0.853,0.985,0.034,0.801,1.037,SPO2697,0
0.872,0.702,1,0.077,0.581,1.064,SPO2698,0
0.803,0.671,0.928,0.066,0.642,0.959,SPO2699,39
0.643,0.205,1.001,0.206,0,1.188,SPO2700,0
0.912,0.85,0.968,0.03,0.779,1,SPO2701,0
0.696,0,1.092,0.258,0,1.201,SPO2702,29
0.988,0.9,1.103,0.051,0.879,1.197,SPO2703,0
0.89,0.672,1.031,0.092,0.599,1.075,SPO2704,45
NA,NA,NA,NA,NA,NA,SPO2705,10000
NA,NA,NA,NA,NA,NA,SPO2706,10000
0.797,0,1.029,0.252,0,1.029,SPO2707,633
0.948,0.863,1.032,0.044,0.796,1.093,SPO2708,0
1.041,0.903,1.165,0.068,0.816,1.213,SPO2709,0
0.921,0.683,1.138,0.118,0.51,1.353,SPO2710,0
1.065,1.008,1.121,0.029,0.965,1.159,SPO2711,0
0.922,0.619,1.207,0.151,0.473,1.388,SPO2712,44
0.905,0.776,1.024,0.062,0.716,1.102,SPO2713,0
0.932,0.748,1.099,0.092,0.595,1.221,SPO2714,0
0.984,0.871,1.076,0.054,0.789,1.117,SPO2715,0
0.955,0.918,0.986,0.018,0.886,1.01,SPO2716,0
0.882,0.846,0.919,0.019,0.822,0.944,SPO2717,0
0.872,0.766,1.033,0.072,0.747,1.158,SPO2718,0
0.976,0.449,1.306,0.228,0,1.368,SPO2719,45
0.997,0.957,1.038,0.021,0.928,1.072,SPO2720,0
1.211,1.103,1.318,0.055,1.012,1.4,SPO2721,0
1.124,0.944,1.306,0.09,0.898,1.398,SPO2722,36
0.977,0.956,0.998,0.011,0.938,1.014,SPO2723,0
NA,NA,NA,NA,NA,NA,SPO2723a,10000
0.509,0,1.13,0.453,0,1.13,SPO2724,3127
0.926,0.882,0.977,0.024,0.868,1.018,SPO2726,0
NA,NA,NA,NA,NA,NA,SPO2729,10000
0.939,0.913,0.963,0.013,0.895,0.976,SPO2731,0
0.999,0.961,1.042,0.021,0.931,1.067,SPO2733,0
1.049,1.005,1.094,0.023,0.974,1.124,SPO2734,0
0.978,0.941,1.013,0.018,0.922,1.036,SPO2735,0
1.039,0.948,1.14,0.05,0.901,1.207,SPO2736,0
0.507,0,1.008,0.251,0,1.09,SPO2738,0
0.389,0,0.808,0.355,0,0.808,SPO2739,3155
NA,NA,NA,NA,NA,NA,SPO2740,10000
NA,NA,NA,NA,NA,NA,SPO2741,10000
0.811,0.693,0.933,0.061,0.634,0.984,SPO2742,0
0.932,0.871,1.006,0.035,0.86,1.08,SPO2743,0
0.732,0.675,0.797,0.031,0.642,0.855,SPO2744,0
NA,NA,NA,NA,NA,NA,SPO2745,10000
1.083,1.042,1.118,0.019,1.01,1.135,SPO2746,0
0.863,0.773,0.951,0.045,0.708,1.003,SPO2747,0
0.897,0.835,0.971,0.035,0.799,1.039,SPO2748,0
0.412,0,0.914,0.286,0,0.914,SPO2749,1527
0.98,0.903,1.065,0.041,0.854,1.14,SPO2750,0
1.031,0.795,1.204,0.106,0.624,1.267,SPO2751,0
0.833,0.713,0.955,0.062,0.617,1.041,SPO2752,0
0.872,0.8,0.938,0.036,0.755,0.98,SPO2753,0
0.606,0.336,0.82,0.127,0.184,0.889,SPO2755,0
0.989,0.888,1.085,0.051,0.834,1.163,SPO2756,0
0.957,0.856,1.054,0.051,0.781,1.106,SPO2757,0
1.01,0.926,1.102,0.045,0.88,1.18,SPO2758,0
1,0.852,1.18,0.082,0.801,1.256,SPO2759,50
1.025,0.997,1.05,0.013,0.974,1.065,SPO2760,0
NA,NA,NA,NA,NA,NA,SPO2761,10000
NA,NA,NA,NA,NA,NA,SPO2762,10000
0.21,0,0.862,0.33,0,0.862,SPO2763,3186
NA,NA,NA,NA,NA,NA,SPO2764,10000
NA,NA,NA,NA,NA,NA,SPO2765,10000
NA,NA,NA,NA,NA,NA,SPO2767,10000
0.668,0.471,0.886,0.105,0.317,1.068,SPO2768,0
0.477,0,0.875,0.229,0,0.972,SPO2769,1
NA,NA,NA,NA,NA,NA,SPO2770,10000
0.525,0,1.05,0.263,0,1.085,SPO2771,0
NA,NA,NA,NA,NA,NA,SPO2772,10000
1.077,0.939,1.23,0.074,0.867,1.32,SPO2773,0
NA,NA,NA,NA,NA,NA,SPO2774,10000
0.948,0.803,1.084,0.073,0.701,1.131,SPO2775,0
NA,NA,NA,NA,NA,NA,SPO2776,10000
NA,NA,NA,NA,NA,NA,SPO2777,10000
NA,NA,NA,NA,NA,NA,SPO2778,10000
NA,NA,NA,NA,NA,NA,SPO2779,10000
1.039,0.957,1.118,0.041,0.887,1.179,SPO2780,0
NA,NA,NA,NA,NA,NA,SPO2781,10000
NA,NA,NA,NA,NA,NA,SPO2782,10000
NA,NA,NA,NA,NA,NA,SPO2783,10000
NA,NA,NA,NA,NA,NA,SPO2784,10000
NA,NA,NA,NA,NA,NA,SPO2785,10000
NA,NA,NA,NA,NA,NA,SPO2786,10000
0.947,0.718,1.215,0.132,0.674,1.259,SPO2787,33
0.719,0,1.469,0.375,0,1.881,SPO2788,2
0.905,0.875,0.937,0.016,0.85,0.963,SPO2789,0
0.958,0.9,0.998,0.026,0.864,1.011,SPO2790,0
1.072,1.012,1.127,0.029,0.97,1.151,SPO2791,0
1.067,1.022,1.119,0.025,0.994,1.153,SPO2792,0
1.102,1.045,1.171,0.033,1.023,1.221,SPO2793,0
NA,NA,NA,NA,NA,NA,SPO2794,10000
0.807,0.657,0.958,0.076,0.6,1.034,SPO2795,0
1.138,1.022,1.217,0.051,0.947,1.242,SPO2796,0
0.903,0.903,0.903,0,0.903,0.903,SPO2797,7703
1.059,1.059,1.059,0,1.059,1.059,SPO2798,7759
0.602,0,0.943,0.219,0,0.968,SPO2799,218
NA,NA,NA,NA,NA,NA,SPO2800,10000
1.098,0.967,1.244,0.071,0.887,1.392,SPO2801,0
0.974,0.876,1.062,0.048,0.803,1.13,SPO2802,0
0.928,0.801,1.031,0.061,0.727,1.068,SPO2803,0
0.955,0.864,1.049,0.048,0.8,1.127,SPO2804,0
1.11,0.981,1.235,0.066,0.892,1.336,SPO2805,0
0.998,0.948,1.044,0.025,0.915,1.079,SPO2806,0
0.954,0.9,1.005,0.027,0.844,1.03,SPO2807,0
1.065,0.96,1.193,0.06,0.918,1.304,SPO2808,0
0.588,0.095,1.064,0.247,0,1.238,SPO2809,0
1.06,1.021,1.095,0.019,0.992,1.117,SPO2810,0
1.031,0.809,1.258,0.114,0.648,1.424,SPO2811,0
1.081,1.002,1.163,0.041,0.955,1.231,SPO2812,0
1.01,0.967,1.054,0.023,0.94,1.095,SPO2813,0
1.053,1.033,1.071,0.01,1.015,1.081,SPO2814,0
0.993,0.947,1.024,0.02,0.91,1.033,SPO2815,0
0.991,0.95,1.039,0.022,0.93,1.072,SPO2816,0
1.125,1.035,1.223,0.049,0.991,1.291,SPO2817,0
0.958,0.882,1.036,0.04,0.821,1.111,SPO2818,0
1.005,0.977,1.035,0.015,0.954,1.066,SPO2819,0
1.005,0.943,1.075,0.034,0.914,1.132,SPO2820,0
1.055,0.98,1.123,0.037,0.932,1.154,SPO2821,0
0.929,0.863,0.985,0.032,0.814,1.02,SPO2822,0
1.053,0.921,1.193,0.07,0.832,1.32,SPO2823,0
0.759,0.611,0.902,0.076,0.485,1.001,SPO2824,0
1.099,1.036,1.159,0.031,1,1.206,SPO2825,0
0.985,0.909,1.072,0.042,0.885,1.145,SPO2826,0
0.96,0.919,0.99,0.019,0.887,0.995,SPO2827,0
0.898,0.82,0.986,0.043,0.775,1.068,SPO2828,0
0.971,0.919,1.01,0.024,0.876,1.024,SPO2829,0
0.968,0.878,1.051,0.044,0.816,1.096,SPO2830,0
0.847,0.701,0.986,0.073,0.6,1.077,SPO2831,0
1.038,0.863,1.212,0.09,0.734,1.342,SPO2832,0
1.051,0.959,1.138,0.045,0.882,1.193,SPO2833,0
0.938,0.814,1.053,0.061,0.709,1.135,SPO2834,0
0.901,0.857,0.954,0.025,0.838,1.01,SPO2835,0
0.998,0.96,1.039,0.02,0.931,1.078,SPO2836,0
0.995,0.94,1.043,0.026,0.889,1.073,SPO2837,0
NA,NA,NA,NA,NA,NA,SPO2838,10000
1.031,0.967,1.09,0.032,0.91,1.118,SPO2839,0
0.59,0,1.126,0.29,0,1.373,SPO2840,2
0.955,0.884,1.02,0.035,0.818,1.067,SPO2841,0
0.949,0.816,1.085,0.07,0.722,1.203,SPO2842,0
0.785,0.247,1.176,0.245,0,1.346,SPO2843,1
NA,NA,NA,NA,NA,NA,SPO2844,10000
0.896,0.817,0.983,0.044,0.781,1.086,SPO2845,0
0.981,0.791,1.151,0.092,0.631,1.232,SPO2846,0
NA,NA,NA,NA,NA,NA,SPO2847,10000
1.046,0.986,1.093,0.028,0.936,1.113,SPO2848,0
1.419,1.179,1.713,0.203,1.179,1.713,SPO2849,4398
0,0,0,0,0,0,SPO2850,41
0.949,0.904,0.987,0.022,0.865,1.011,SPO2851,0
1.029,0.962,1.087,0.032,0.904,1.112,SPO2852,0
NA,NA,NA,NA,NA,NA,SPO2853,10000
1.104,0.969,1.256,0.074,0.898,1.378,SPO2854,0
0.609,0.201,0.838,0.176,0,0.873,SPO2855,0
1.003,0.913,1.097,0.047,0.862,1.159,SPO2857,0
0.949,0.904,0.999,0.024,0.876,1.042,SPO2858,0
0.656,0.198,1.106,0.241,0,1.387,SPO2859,1
1.083,1.043,1.122,0.02,1.015,1.149,SPO2860,0
NA,NA,NA,NA,NA,NA,SPO2861,10000
0.596,0.475,0.717,0.115,0.475,0.717,SPO2862,5906
NA,NA,NA,NA,NA,NA,SPO2863,10000
NA,NA,NA,NA,NA,NA,SPO2864,10000
NA,NA,NA,NA,NA,NA,SPO2865,10000
NA,NA,NA,NA,NA,NA,SPO2867,10000
NA,NA,NA,NA,NA,NA,SPO2868,10000
NA,NA,NA,NA,NA,NA,SPO2869,10000
0.339,0,1.167,0.351,0,1.167,SPO2870,381
0.959,0.778,1.082,0.081,0.647,1.112,SPO2871,0
NA,NA,NA,NA,NA,NA,SPO2872,10000
1.049,1.002,1.105,0.027,0.984,1.145,SPO2873,0
0.926,0.625,1.146,0.148,0.625,1.146,SPO2874,2292
NA,NA,NA,NA,NA,NA,SPO2876,10000
1.031,0.909,1.179,0.071,0.867,1.281,SPO2877,0
0.443,0,0.984,0.4,0,0.984,SPO2878,3164
1.041,0.924,1.155,0.06,0.849,1.208,SPO2879,0
1.03,0.944,1.128,0.048,0.885,1.197,SPO2880,0
0.862,0.795,0.929,0.034,0.745,0.974,SPO2881,0
0.401,0,0.823,0.21,0,1.029,SPO2882,0
1.096,1.005,1.182,0.046,0.948,1.232,SPO2883,0
1.249,1.249,1.249,0,1.249,1.249,SPO2884,7728
0.924,0.863,0.992,0.033,0.816,1.052,SPO2885,0
0.922,0.823,1.017,0.05,0.767,1.069,SPO2886,0
1.003,0.963,1.042,0.02,0.929,1.072,SPO2887,0
1.056,0.999,1.114,0.03,0.956,1.149,SPO2888,0
1.033,1.007,1.059,0.013,0.98,1.077,SPO2889,0
1.015,0.977,1.051,0.019,0.948,1.073,SPO2890,0
0.902,0.822,0.979,0.04,0.771,1.013,SPO2891,0
NA,NA,NA,NA,NA,NA,SPO2892,10000
0.235,0.091,0.379,0.073,0.038,0.436,SPO2893,0
0,0,0,0,0,0,SPO2894,0
0.283,0.054,0.516,0.117,0,0.537,SPO2895,0
NA,NA,NA,NA,NA,NA,SPO2896,10000
0.079,0,0.236,0.07,0,0.382,SPO2897,0
NA,NA,NA,NA,NA,NA,SPO2898,10000
0.933,0.813,1.064,0.067,0.722,1.159,SPO2899,0
1.021,0.934,1.11,0.045,0.87,1.192,SPO2900,0
0.985,0.436,1.282,0.233,0,1.335,SPO2901,29
0.916,0.801,1.019,0.057,0.706,1.078,SPO2902,0
1.093,0.994,1.191,0.05,0.908,1.267,SPO2903,0
1.002,0.88,1.141,0.067,0.815,1.267,SPO2904,0
0.828,0.554,1.138,0.149,0.431,1.387,SPO2905,4
0.828,0.755,0.909,0.04,0.72,0.976,SPO2906,0
0.125,0,0.273,0.071,0,0.371,SPO2907,0
0.633,0,1.157,0.293,0,1.234,SPO2909,40
0.998,0.926,1.072,0.038,0.871,1.131,SPO2910,0
0.918,0.835,0.988,0.04,0.761,1.018,SPO2911,0
0.875,0.699,1.052,0.088,0.641,1.107,SPO2912,45
NA,NA,NA,NA,NA,NA,SPO2913,10000
NA,NA,NA,NA,NA,NA,SPO2914,10000
0.952,0.912,0.986,0.019,0.885,1.01,SPO2915,0
0.931,0.837,1.037,0.051,0.783,1.122,SPO2916,0
0.89,0.786,0.993,0.053,0.709,1.036,SPO2917,0
0.919,0.827,1.002,0.047,0.761,1.043,SPO2918,0
0.865,0.799,0.929,0.033,0.743,0.975,SPO2919,0
0.86,0.818,0.901,0.022,0.778,0.927,SPO2920,0
1.003,0.892,1.122,0.059,0.808,1.212,SPO2921,0
0.84,0.692,0.988,0.076,0.58,1.073,SPO2922,0
1.066,0.999,1.127,0.033,0.935,1.159,SPO2923,0
0.499,0,1.531,0.395,0,1.531,SPO2924,342
1.036,0.999,1.073,0.019,0.975,1.104,SPO2925,0
0.718,0.329,0.947,0.169,0.126,0.991,SPO2926,0
1.047,1.005,1.09,0.021,0.972,1.124,SPO2927,0
1.091,0.91,1.28,0.095,0.823,1.435,SPO2928,0
1.117,1.054,1.177,0.032,1.004,1.208,SPO2929,0
0.954,0.875,1.014,0.036,0.819,1.05,SPO2930,0
1.03,0.973,1.094,0.031,0.938,1.147,SPO2931,0
0.984,0.959,1.013,0.014,0.946,1.041,SPO2932,0
0.924,0.87,0.98,0.028,0.835,1.015,SPO2933,0
0.956,0.828,1.075,0.065,0.746,1.15,SPO2934,0
0.807,0.634,0.92,0.074,0.565,0.953,SPO2935,35
1.026,0.828,1.24,0.106,0.729,1.464,SPO2936,0
0.933,0.846,1.009,0.042,0.783,1.06,SPO2937,0
0.929,0.85,1.015,0.042,0.828,1.074,SPO2938,0
NA,NA,NA,NA,NA,NA,SPO2939,10000
1.059,1.029,1.089,0.015,1.018,1.107,SPO2940,0
0.913,0.74,1.083,0.089,0.709,1.14,SPO2941,31
0.982,0.754,1.206,0.119,0.55,1.361,SPO2942,0
1.048,0.962,1.143,0.046,0.902,1.212,SPO2943,0
NA,NA,NA,NA,NA,NA,SPO2944,10000
0.922,0.864,0.969,0.027,0.816,0.993,SPO2945,0
0.982,0.896,1.059,0.043,0.831,1.116,SPO2946,0
1.009,0.978,1.051,0.02,0.974,1.091,SPO2947,0
0.954,0.898,1.014,0.03,0.875,1.063,SPO2948,0
0.884,0.768,0.994,0.058,0.687,1.05,SPO2949,0
0.949,0.904,0.998,0.024,0.881,1.031,SPO2950,0
1.021,0.978,1.074,0.025,0.957,1.118,SPO2951,0
0.921,0.879,0.965,0.022,0.849,1.001,SPO2952,0
0.877,0.815,0.939,0.032,0.782,0.954,SPO2953,0
0.994,0.955,1.039,0.022,0.939,1.076,SPO2954,0
0.966,0.872,1.061,0.049,0.784,1.147,SPO2955,0
0.997,0.937,1.058,0.033,0.889,1.122,SPO2956,0
0.984,0.959,1.009,0.013,0.941,1.03,SPO2957,0
0.533,0.328,0.713,0.096,0.224,0.803,SPO2958,0
1.07,1.024,1.112,0.023,0.996,1.128,SPO2959,0
1.038,0.998,1.073,0.019,0.976,1.094,SPO2960,0
1.053,1.036,1.069,0.008,1.027,1.083,SPO2961,0
0.983,0.805,1.153,0.09,0.632,1.268,SPO2962,0
0.975,0.938,1.012,0.019,0.915,1.037,SPO2963,0
0.994,0.953,1.038,0.022,0.938,1.06,SPO2964,0
0.919,0.869,0.976,0.028,0.846,1.032,SPO2965,0
1.15,1.108,1.19,0.039,1.108,1.19,SPO2967,5869
1.052,1.01,1.091,0.021,0.977,1.115,SPO2968,0
NA,NA,NA,NA,NA,NA,SPO2969,10000
NA,NA,NA,NA,NA,NA,SPO2970,10000
0.985,0.905,1.075,0.043,0.876,1.147,SPO2971,0
0.848,0.734,0.969,0.06,0.668,1.063,SPO2972,0
0.98,0.957,0.999,0.011,0.943,1.011,SPO2973a,0
0.877,0.821,0.941,0.031,0.799,0.981,SPO2974,0
1.001,0.957,1.056,0.025,0.939,1.099,SPO2975,0
0.978,0.947,1.013,0.017,0.929,1.042,SPO2976,0
0.968,0.834,1.094,0.067,0.738,1.194,SPO2977,0
1.014,0.937,1.098,0.041,0.891,1.159,SPO2978,0
0.781,0.697,0.885,0.049,0.659,0.981,SPO2979,0
0.899,0.768,1.001,0.06,0.671,1.037,SPO2980,0
0.976,0.921,1.03,0.028,0.873,1.06,SPO2981,0
1.028,0.907,1.176,0.07,0.864,1.301,SPO2982,0
NA,NA,NA,NA,NA,NA,SPO2983,10000
1.058,0.999,1.118,0.03,0.961,1.155,SPO2984,0
0.934,0.836,1.035,0.053,0.758,1.125,SPO2985,0
1.032,0.958,1.12,0.042,0.94,1.226,SPO2986,0
1.019,0.99,1.064,0.02,0.983,1.094,SPO2987,0
1.047,1.009,1.089,0.021,0.978,1.12,SPO2988,0
1.058,1.004,1.119,0.029,0.978,1.167,SPO2989,0
1.027,0.981,1.077,0.025,0.949,1.125,SPO2990,0
0.964,0.908,1.022,0.029,0.88,1.064,SPO2991,0
1.004,0.942,1.066,0.031,0.895,1.114,SPO2992,0
0.856,0.691,0.998,0.081,0.562,1.087,SPO2993,0
1.031,0.976,1.083,0.027,0.937,1.118,SPO2994,0
1.067,1.033,1.096,0.016,1.007,1.111,SPO2995,0
1.023,0.984,1.063,0.02,0.954,1.092,SPO2996,0
1.027,0.986,1.073,0.022,0.964,1.109,SPO2997,0
1.027,0.979,1.066,0.023,0.945,1.088,SPO2998,0
1.014,0.931,1.099,0.044,0.879,1.182,SPO2999,0
0.984,0.922,1.046,0.032,0.882,1.087,SPO3000,0
1.076,0.985,1.156,0.044,0.921,1.212,SPO3001,0
0.999,0.915,1.096,0.047,0.874,1.17,SPO3002,0
1.008,0.964,1.051,0.022,0.925,1.079,SPO3003,0
1.197,1.089,1.292,0.053,1.015,1.359,SPO3004,0
0.9,0.706,1.068,0.094,0.531,1.139,SPO3005,0
0.882,0.13,1.312,0.316,0,1.349,SPO3008,32
1.094,1.014,1.158,0.037,0.95,1.191,SPO3009,0
0.972,0.929,1.01,0.021,0.903,1.03,SPO3010,0
0.983,0.939,1.027,0.023,0.911,1.061,SPO3011,0
NA,NA,NA,NA,NA,NA,SPO3012,10000
0.988,0.899,1.061,0.042,0.818,1.08,SPO3013,0
0.923,0.843,1.007,0.041,0.791,1.074,SPO3014,0
0.843,0.717,0.933,0.058,0.601,0.954,SPO3015,0
0.602,0.444,0.744,0.076,0.359,0.818,SPO3016,0
1.089,1.007,1.168,0.041,0.961,1.214,SPO3017,0
0.875,0.775,0.963,0.049,0.709,0.997,SPO3018,0
1.07,1.034,1.109,0.019,1.008,1.147,SPO3019,0
0.92,0.821,1.039,0.056,0.775,1.126,SPO3020,0
0.907,0.879,0.931,0.013,0.854,0.942,SPO3021,0
NA,NA,NA,NA,NA,NA,SPO3022,10000
0.997,0.944,1.049,0.027,0.901,1.089,SPO3024,0
1.032,0.998,1.066,0.017,0.973,1.088,SPO3025,0
0.964,0.905,1.022,0.03,0.868,1.072,SPO3026,0
0.992,0.975,1.017,0.011,0.97,1.034,SPO3027,0
0.852,0.712,1.019,0.079,0.617,1.186,SPO3029,0
0.641,0.204,0.961,0.196,0,1.081,SPO3030,0
0.823,0.303,1.132,0.224,0,1.285,SPO3031,0
0.972,0.952,1,0.012,0.945,1.019,SPO3032,0
0.983,0.954,1.014,0.016,0.939,1.04,SPO3033,0
0.944,0.903,0.985,0.021,0.888,0.999,SPO3034,0
NA,NA,NA,NA,NA,NA,SPO3035,10000
0.982,0.952,1.006,0.014,0.926,1.019,SPO3036,0
0.933,0.875,0.997,0.032,0.848,1.041,SPO3037,0
0.952,0.927,0.975,0.013,0.902,0.989,SPO3038,0
1.008,0.94,1.059,0.031,0.888,1.087,SPO3039,0
1.001,0.955,1.048,0.024,0.93,1.085,SPO3040,0
0.928,0.881,0.97,0.024,0.841,0.988,SPO3041,0
0.965,0.921,1.005,0.022,0.881,1.028,SPO3042,0
1.061,1.018,1.101,0.021,0.983,1.126,SPO3043,0
0.957,0.9,1.018,0.03,0.871,1.076,SPO3044,0
1.164,1.029,1.352,0.087,0.983,1.498,SPO3045,0
0.998,0.977,1.03,0.014,0.968,1.053,SPO3046,0
0.922,0.785,1.076,0.075,0.706,1.195,SPO3047,0
0.976,0.934,1.024,0.023,0.911,1.066,SPO3048,0
0.942,0.857,1.018,0.042,0.785,1.052,SPO3049,0
0.908,0.768,1.029,0.068,0.66,1.085,SPO3050,0
1.031,0.928,1.125,0.051,0.838,1.192,SPO3051,0
0.995,0.887,1.116,0.06,0.824,1.213,SPO3052,0
1.026,0.929,1.122,0.05,0.863,1.209,SPO3053,0
0.987,0.936,1.049,0.03,0.902,1.091,SPO3054,0
0.965,0.808,1.156,0.084,0.773,1.194,SPO3055,37
0.898,0.8,1.001,0.052,0.714,1.085,SPO3056,0
1.015,0.738,1.314,0.148,0.532,1.546,SPO3057,0
1.055,1.025,1.083,0.015,0.998,1.098,SPO3058,0
0.858,0.78,0.938,0.04,0.73,0.989,SPO3059,0
0.935,0.895,0.978,0.021,0.868,1.017,SPO3060,0
1.01,0.878,1.157,0.072,0.82,1.271,SPO3062,0
0.93,0.857,0.999,0.036,0.825,1.047,SPO3063,0
NA,NA,NA,NA,NA,NA,SPO3064,10000
0.992,0.94,1.043,0.027,0.897,1.07,SPO3065,0
1,0.91,1.106,0.051,0.891,1.202,SPO3066,0
NA,NA,NA,NA,NA,NA,SPO3067,10000
0.989,0.89,1.122,0.06,0.859,1.221,SPO3068,0
0.999,0.962,1.034,0.018,0.937,1.057,SPO3069,0
0.974,0.94,1.014,0.019,0.926,1.051,SPO3070,0
NA,NA,NA,NA,NA,NA,SPO3071,10000
0.448,0.227,0.643,0.111,0.089,0.671,SPO3072,0
0.838,0.812,0.865,0.014,0.799,0.888,SPO3073,0
0.525,0.171,0.816,0.168,0,0.996,SPO3074,0
0.871,0.852,0.892,0.01,0.843,0.913,SPO3075,0
0.802,0.768,0.844,0.02,0.749,0.874,SPO3076,0
0.917,0.876,0.959,0.021,0.853,0.994,SPO3077,0
0.91,0.824,0.999,0.045,0.77,1.101,SPO3078,0
0.876,0.77,0.978,0.054,0.695,1.058,SPO3079,0
NA,NA,NA,NA,NA,NA,SPO3080,10000
1.082,0.925,1.249,0.083,0.849,1.317,SPO3081,33
NA,NA,NA,NA,NA,NA,SPO3083,10000
0.977,0.88,1.064,0.048,0.816,1.109,SPO3084,0
0.513,0,1.185,0.471,0,1.185,SPO3085,3097
0.943,0.891,0.997,0.028,0.857,1.048,SPO3086,0
1,0.958,1.042,0.022,0.928,1.062,SPO3087,0
1.006,0.965,1.044,0.02,0.935,1.067,SPO3088,0
0.945,0.896,0.996,0.026,0.868,1.037,SPO3089,0
1.018,0.936,1.097,0.042,0.876,1.151,SPO3090,0
1.003,0.955,1.048,0.024,0.915,1.076,SPO3091,0
0.954,0.91,1,0.023,0.893,1.018,SPO3092,0
1.035,0.987,1.087,0.026,0.95,1.129,SPO3093,0
0.974,0.934,1.015,0.02,0.917,1.037,SPO3094,0
0.951,0.897,1.007,0.028,0.843,1.047,SPO3095,0
1.093,1.067,1.118,0.013,1.055,1.131,SPO3096,0
0.983,0.935,1.033,0.025,0.926,1.062,SPO3097,0
0.999,0.953,1.047,0.024,0.936,1.081,SPO3098,0
1.045,0.981,1.111,0.033,0.934,1.163,SPO3099,0
1.004,0.971,1.037,0.017,0.953,1.06,SPO3100,0
1.019,0.908,1.118,0.055,0.811,1.192,SPO3101,0
1.001,0.885,1.141,0.066,0.835,1.264,SPO3102,0
1.052,1.034,1.075,0.011,1.029,1.095,SPO3103,0
1.016,0.915,1.105,0.049,0.838,1.14,SPO3104,0
NA,NA,NA,NA,NA,NA,SPO3105,10000
0.285,0,0.807,0.302,0,0.807,SPO3107,2252
NA,NA,NA,NA,NA,NA,SPO3108,10000
NA,NA,NA,NA,NA,NA,SPO3109,10000
NA,NA,NA,NA,NA,NA,SPO3110,10000
NA,NA,NA,NA,NA,NA,SPO3112,10000
1.046,0.952,1.139,0.048,0.878,1.191,SPO3113,0
1.012,0.951,1.087,0.035,0.931,1.15,SPO3114,0
0.809,0.706,0.915,0.054,0.627,1.006,SPO3115,0
NA,NA,NA,NA,NA,NA,SPO3116,10000
0.308,0,1.097,0.317,0,1.097,SPO3117,341
1.021,0.913,1.128,0.056,0.834,1.203,SPO3118,0
0.986,0.895,1.087,0.049,0.848,1.16,SPO3119,0
1.064,1.019,1.106,0.022,0.994,1.14,SPO3120,0
0.996,0.958,1.037,0.02,0.928,1.066,SPO3121,0
0.914,0.857,0.975,0.03,0.833,1.009,SPO3122,0
0.913,0.744,1.099,0.092,0.638,1.266,SPO3123,0
0.981,0.803,1.158,0.091,0.687,1.307,SPO3124,0
1.041,0.791,1.324,0.137,0.649,1.573,SPO3125,0
0.831,0.752,0.919,0.044,0.724,0.973,SPO3126,0
NA,NA,NA,NA,NA,NA,SPO3127,10000
0.984,0.891,1.074,0.046,0.838,1.134,SPO3128,0
0.988,0.905,1.099,0.051,0.855,1.189,SPO3129,0
0.804,0.659,0.927,0.069,0.554,0.991,SPO3130,0
1.007,0.912,1.1,0.048,0.842,1.156,SPO3131,0
1.046,0.738,1.292,0.142,0.43,1.401,SPO3132,0
0.986,0.917,1.057,0.036,0.86,1.104,SPO3133,0
0.893,0.81,0.981,0.044,0.759,1.064,SPO3134,0
0.987,0.913,1.063,0.039,0.863,1.115,SPO3135,0
